basket,ticker,category
370,HDV,C01_US_BROAD_STYLE
370,ICLN,C02_US_SECTOR_THEME
370,INDA,C04_EMERGING
370,IWF,C01_US_BROAD_STYLE
370,MBB,C05_BONDS_CASH_CREDIT
370,MUB,C05_BONDS_CASH_CREDIT
370,QUAL,C01_US_BROAD_STYLE
370,RWO,C06_REAL_ASSETS
370,SPY,C01_US_BROAD_STYLE
370,VCIT,C05_BONDS_CASH_CREDIT
370,XLF,C02_US_SECTOR_THEME
370,XLP,C02_US_SECTOR_THEME
370,XRT,C02_US_SECTOR_THEME
371,AAXJ,C04_EMERGING
371,BND,C05_BONDS_CASH_CREDIT
371,CORN,C06_REAL_ASSETS
371,EFA,C03_DEVELOPED_GLOBAL
371,ENZL,C03_DEVELOPED_GLOBAL
371,EWI,C03_DEVELOPED_GLOBAL
371,EZA,C04_EMERGING
371,FXI,C04_EMERGING
371,GDXJ,C06_REAL_ASSETS
371,GLD,C06_REAL_ASSETS
371,ICLN,C02_US_SECTOR_THEME
371,IEI,C05_BONDS_CASH_CREDIT
371,LQD,C05_BONDS_CASH_CREDIT
371,MCHI,C04_EMERGING
371,MDY,C01_US_BROAD_STYLE
371,MTUM,C01_US_BROAD_STYLE
371,RSP,C01_US_BROAD_STYLE
371,SPY,C01_US_BROAD_STYLE
371,TAN,C02_US_SECTOR_THEME
371,URA,C06_REAL_ASSETS
371,VEU,C03_DEVELOPED_GLOBAL
371,VGIT,C05_BONDS_CASH_CREDIT
371,XLF,C02_US_SECTOR_THEME
371,XLP,C02_US_SECTOR_THEME
372,BNDX,C05_BONDS_CASH_CREDIT
372,DBC,C06_REAL_ASSETS
372,EPP,C03_DEVELOPED_GLOBAL
372,EWG,C03_DEVELOPED_GLOBAL
372,EWI,C03_DEVELOPED_GLOBAL
372,EWL,C03_DEVELOPED_GLOBAL
372,EWS,C04_EMERGING
372,GSG,C06_REAL_ASSETS
372,IWF,C01_US_BROAD_STYLE
372,IWM,C01_US_BROAD_STYLE
372,KWEB,C04_EMERGING
372,MBB,C05_BONDS_CASH_CREDIT
372,MDY,C01_US_BROAD_STYLE
372,MUB,C05_BONDS_CASH_CREDIT
372,RWO,C06_REAL_ASSETS
372,SLV,C06_REAL_ASSETS
372,SOXX,C02_US_SECTOR_THEME
372,SPY,C01_US_BROAD_STYLE
372,TLT,C05_BONDS_CASH_CREDIT
372,TUR,C04_EMERGING
372,VWO,C04_EMERGING
372,XLF,C02_US_SECTOR_THEME
372,XLK,C02_US_SECTOR_THEME
372,XRT,C02_US_SECTOR_THEME
373,ACWI,C03_DEVELOPED_GLOBAL
373,ASHR,C04_EMERGING
373,CORN,C06_REAL_ASSETS
373,DIA,C01_US_BROAD_STYLE
373,EFA,C03_DEVELOPED_GLOBAL
373,EMB,C05_BONDS_CASH_CREDIT
373,EWQ,C03_DEVELOPED_GLOBAL
373,EWS,C04_EMERGING
373,EWZ,C04_EMERGING
373,GSG,C06_REAL_ASSETS
373,IAU,C06_REAL_ASSETS
373,IGV,C02_US_SECTOR_THEME
373,IJH,C01_US_BROAD_STYLE
373,IWM,C01_US_BROAD_STYLE
373,KBE,C02_US_SECTOR_THEME
373,KWEB,C04_EMERGING
373,SCHP,C05_BONDS_CASH_CREDIT
373,TAN,C02_US_SECTOR_THEME
373,TIP,C05_BONDS_CASH_CREDIT
373,TLT,C05_BONDS_CASH_CREDIT
373,VEU,C03_DEVELOPED_GLOBAL
373,VO,C01_US_BROAD_STYLE
373,WOOD,C06_REAL_ASSETS
373,XLF,C02_US_SECTOR_THEME
374,BIL,C05_BONDS_CASH_CREDIT
374,DBC,C06_REAL_ASSETS
374,EFA,C03_DEVELOPED_GLOBAL
374,EWH,C03_DEVELOPED_GLOBAL
374,EWP,C03_DEVELOPED_GLOBAL
374,FXI,C04_EMERGING
374,HDV,C01_US_BROAD_STYLE
374,INDA,C04_EMERGING
374,ITA,C02_US_SECTOR_THEME
374,IYR,C06_REAL_ASSETS
374,KBE,C02_US_SECTOR_THEME
374,KWEB,C04_EMERGING
374,LQD,C05_BONDS_CASH_CREDIT
374,PALL,C06_REAL_ASSETS
374,QUAL,C01_US_BROAD_STYLE
374,RWX,C06_REAL_ASSETS
374,SCHE,C04_EMERGING
374,TLT,C05_BONDS_CASH_CREDIT
374,VCSH,C05_BONDS_CASH_CREDIT
374,VGK,C03_DEVELOPED_GLOBAL
374,VTI,C01_US_BROAD_STYLE
374,VTV,C01_US_BROAD_STYLE
374,XLY,C02_US_SECTOR_THEME
374,XRT,C02_US_SECTOR_THEME
375,ASHR,C04_EMERGING
375,BNO,C06_REAL_ASSETS
375,DBO,C06_REAL_ASSETS
375,DEM,C04_EMERGING
375,EPI,C04_EMERGING
375,EPP,C03_DEVELOPED_GLOBAL
375,EWI,C03_DEVELOPED_GLOBAL
375,EWL,C03_DEVELOPED_GLOBAL
375,EWT,C04_EMERGING
375,EWU,C03_DEVELOPED_GLOBAL
375,FDN,C02_US_SECTOR_THEME
375,GDX,C06_REAL_ASSETS
375,HDV,C01_US_BROAD_STYLE
375,IWF,C01_US_BROAD_STYLE
375,JNK,C05_BONDS_CASH_CREDIT
375,MBB,C05_BONDS_CASH_CREDIT
375,PALL,C06_REAL_ASSETS
375,QUAL,C01_US_BROAD_STYLE
375,SCHP,C05_BONDS_CASH_CREDIT
375,SHY,C05_BONDS_CASH_CREDIT
375,SMH,C02_US_SECTOR_THEME
375,SPY,C01_US_BROAD_STYLE
375,XLE,C02_US_SECTOR_THEME
375,XLU,C02_US_SECTOR_THEME
376,ANGL,C05_BONDS_CASH_CREDIT
376,DBB,C06_REAL_ASSETS
376,DBO,C06_REAL_ASSETS
376,DEM,C04_EMERGING
376,DIA,C01_US_BROAD_STYLE
376,EIDO,C04_EMERGING
376,EIRL,C03_DEVELOPED_GLOBAL
376,ENZL,C03_DEVELOPED_GLOBAL
376,EWL,C03_DEVELOPED_GLOBAL
376,EWO,C03_DEVELOPED_GLOBAL
376,EWY,C04_EMERGING
376,EZA,C04_EMERGING
376,GDX,C06_REAL_ASSETS
376,HACK,C02_US_SECTOR_THEME
376,IEI,C05_BONDS_CASH_CREDIT
376,ITA,C02_US_SECTOR_THEME
376,IYT,C02_US_SECTOR_THEME
376,MTUM,C01_US_BROAD_STYLE
376,MUB,C05_BONDS_CASH_CREDIT
376,QQQ,C01_US_BROAD_STYLE
376,QUAL,C01_US_BROAD_STYLE
376,SHV,C05_BONDS_CASH_CREDIT
376,URA,C06_REAL_ASSETS
376,XLV,C02_US_SECTOR_THEME
377,BKLN,C05_BONDS_CASH_CREDIT
377,DBB,C06_REAL_ASSETS
377,DGRO,C01_US_BROAD_STYLE
377,EDV,C05_BONDS_CASH_CREDIT
377,EWA,C03_DEVELOPED_GLOBAL
377,EWG,C03_DEVELOPED_GLOBAL
377,EWH,C03_DEVELOPED_GLOBAL
377,EWM,C04_EMERGING
377,EWN,C03_DEVELOPED_GLOBAL
377,EWZ,C04_EMERGING
377,FXI,C04_EMERGING
377,IEF,C05_BONDS_CASH_CREDIT
377,IWM,C01_US_BROAD_STYLE
377,PPLT,C06_REAL_ASSETS
377,QQQ,C01_US_BROAD_STYLE
377,SLV,C06_REAL_ASSETS
377,SOXX,C02_US_SECTOR_THEME
377,URA,C06_REAL_ASSETS
377,VGIT,C05_BONDS_CASH_CREDIT
377,VO,C01_US_BROAD_STYLE
377,VWO,C04_EMERGING
377,XLB,C02_US_SECTOR_THEME
377,XLE,C02_US_SECTOR_THEME
377,XRT,C02_US_SECTOR_THEME
378,ANGL,C05_BONDS_CASH_CREDIT
378,BNO,C06_REAL_ASSETS
378,CORN,C06_REAL_ASSETS
378,CPER,C06_REAL_ASSETS
378,EDV,C05_BONDS_CASH_CREDIT
378,EFA,C03_DEVELOPED_GLOBAL
378,EWH,C03_DEVELOPED_GLOBAL
378,EWJ,C03_DEVELOPED_GLOBAL
378,EWP,C03_DEVELOPED_GLOBAL
378,EWS,C04_EMERGING
378,HYG,C05_BONDS_CASH_CREDIT
378,ICLN,C02_US_SECTOR_THEME
378,IEI,C05_BONDS_CASH_CREDIT
378,IEMG,C04_EMERGING
378,IVV,C01_US_BROAD_STYLE
378,IWD,C01_US_BROAD_STYLE
378,KBE,C02_US_SECTOR_THEME
378,MCHI,C04_EMERGING
378,SCHX,C01_US_BROAD_STYLE
378,SLV,C06_REAL_ASSETS
378,SPY,C01_US_BROAD_STYLE
378,TAN,C02_US_SECTOR_THEME
378,VWO,C04_EMERGING
378,XLP,C02_US_SECTOR_THEME
379,AGG,C05_BONDS_CASH_CREDIT
379,ARGT,C04_EMERGING
379,BNDX,C05_BONDS_CASH_CREDIT
379,DBB,C06_REAL_ASSETS
379,DGRO,C01_US_BROAD_STYLE
379,DGS,C04_EMERGING
379,DIA,C01_US_BROAD_STYLE
379,EIS,C03_DEVELOPED_GLOBAL
379,EWD,C03_DEVELOPED_GLOBAL
379,EWK,C03_DEVELOPED_GLOBAL
379,EWM,C04_EMERGING
379,EWO,C03_DEVELOPED_GLOBAL
379,GDXJ,C06_REAL_ASSETS
379,GSG,C06_REAL_ASSETS
379,HACK,C02_US_SECTOR_THEME
379,HDV,C01_US_BROAD_STYLE
379,IEF,C05_BONDS_CASH_CREDIT
379,KRE,C02_US_SECTOR_THEME
379,SCHB,C01_US_BROAD_STYLE
379,THD,C04_EMERGING
379,VCIT,C05_BONDS_CASH_CREDIT
379,VNQ,C06_REAL_ASSETS
379,XLB,C02_US_SECTOR_THEME
379,XLV,C02_US_SECTOR_THEME
380,BNDX,C05_BONDS_CASH_CREDIT
380,EFA,C03_DEVELOPED_GLOBAL
380,ENZL,C03_DEVELOPED_GLOBAL
380,EWK,C03_DEVELOPED_GLOBAL
380,EWN,C03_DEVELOPED_GLOBAL
380,EWZ,C04_EMERGING
380,EZA,C04_EMERGING
380,FXI,C04_EMERGING
380,IBB,C02_US_SECTOR_THEME
380,IJR,C01_US_BROAD_STYLE
380,IVV,C01_US_BROAD_STYLE
380,IYR,C06_REAL_ASSETS
380,JNK,C05_BONDS_CASH_CREDIT
380,KRE,C02_US_SECTOR_THEME
380,QQQ,C01_US_BROAD_STYLE
380,SHV,C05_BONDS_CASH_CREDIT
380,THD,C04_EMERGING
380,URA,C06_REAL_ASSETS
380,USL,C06_REAL_ASSETS
380,VCIT,C05_BONDS_CASH_CREDIT
380,VNQ,C06_REAL_ASSETS
380,VO,C01_US_BROAD_STYLE
380,XLE,C02_US_SECTOR_THEME
380,XLY,C02_US_SECTOR_THEME
381,ASHR,C04_EMERGING
381,DBB,C06_REAL_ASSETS
381,DGS,C04_EMERGING
381,EWL,C03_DEVELOPED_GLOBAL
381,EWP,C03_DEVELOPED_GLOBAL
381,EWT,C04_EMERGING
381,GDXJ,C06_REAL_ASSETS
381,HYG,C05_BONDS_CASH_CREDIT
381,IBB,C02_US_SECTOR_THEME
381,INDA,C04_EMERGING
381,IWM,C01_US_BROAD_STYLE
381,MUB,C05_BONDS_CASH_CREDIT
381,PPLT,C06_REAL_ASSETS
381,QUAL,C01_US_BROAD_STYLE
381,SOXX,C02_US_SECTOR_THEME
381,SPLV,C01_US_BROAD_STYLE
381,URA,C06_REAL_ASSETS
381,VEA,C03_DEVELOPED_GLOBAL
381,VEU,C03_DEVELOPED_GLOBAL
381,VGIT,C05_BONDS_CASH_CREDIT
381,VGLT,C05_BONDS_CASH_CREDIT
381,VTI,C01_US_BROAD_STYLE
381,XLV,C02_US_SECTOR_THEME
381,XLY,C02_US_SECTOR_THEME
382,BIL,C05_BONDS_CASH_CREDIT
382,COMT,C06_REAL_ASSETS
382,DBO,C06_REAL_ASSETS
382,DGS,C04_EMERGING
382,EIDO,C04_EMERGING
382,EIRL,C03_DEVELOPED_GLOBAL
382,EPOL,C03_DEVELOPED_GLOBAL
382,EPP,C03_DEVELOPED_GLOBAL
382,EWZ,C04_EMERGING
382,FXI,C04_EMERGING
382,IWD,C01_US_BROAD_STYLE
382,IWN,C01_US_BROAD_STYLE
382,MBB,C05_BONDS_CASH_CREDIT
382,RWO,C06_REAL_ASSETS
382,SHV,C05_BONDS_CASH_CREDIT
382,SOXX,C02_US_SECTOR_THEME
382,UNG,C06_REAL_ASSETS
382,VGK,C03_DEVELOPED_GLOBAL
382,VGLT,C05_BONDS_CASH_CREDIT
382,VO,C01_US_BROAD_STYLE
382,VTI,C01_US_BROAD_STYLE
382,XLE,C02_US_SECTOR_THEME
382,XLU,C02_US_SECTOR_THEME
382,XLV,C02_US_SECTOR_THEME
383,ASHR,C04_EMERGING
383,CORN,C06_REAL_ASSETS
383,CPER,C06_REAL_ASSETS
383,DEM,C04_EMERGING
383,EWJ,C03_DEVELOPED_GLOBAL
383,EWP,C03_DEVELOPED_GLOBAL
383,EWU,C03_DEVELOPED_GLOBAL
383,EWZ,C04_EMERGING
383,FDN,C02_US_SECTOR_THEME
383,GDXJ,C06_REAL_ASSETS
383,HDV,C01_US_BROAD_STYLE
383,HYG,C05_BONDS_CASH_CREDIT
383,IAU,C06_REAL_ASSETS
383,IEF,C05_BONDS_CASH_CREDIT
383,KBE,C02_US_SECTOR_THEME
383,MTUM,C01_US_BROAD_STYLE
383,QUAL,C01_US_BROAD_STYLE
383,SCHD,C01_US_BROAD_STYLE
383,SCHP,C05_BONDS_CASH_CREDIT
383,SHV,C05_BONDS_CASH_CREDIT
383,VGK,C03_DEVELOPED_GLOBAL
383,VWO,C04_EMERGING
383,XLE,C02_US_SECTOR_THEME
383,XLY,C02_US_SECTOR_THEME
384,AAXJ,C04_EMERGING
384,ANGL,C05_BONDS_CASH_CREDIT
384,ASHR,C04_EMERGING
384,BND,C05_BONDS_CASH_CREDIT
384,CPER,C06_REAL_ASSETS
384,EDV,C05_BONDS_CASH_CREDIT
384,EPI,C04_EMERGING
384,EPP,C03_DEVELOPED_GLOBAL
384,EWO,C03_DEVELOPED_GLOBAL
384,EWP,C03_DEVELOPED_GLOBAL
384,EWT,C04_EMERGING
384,IAU,C06_REAL_ASSETS
384,IEFA,C03_DEVELOPED_GLOBAL
384,ITA,C02_US_SECTOR_THEME
384,IWF,C01_US_BROAD_STYLE
384,IWN,C01_US_BROAD_STYLE
384,IYR,C06_REAL_ASSETS
384,SOXX,C02_US_SECTOR_THEME
384,SPLV,C01_US_BROAD_STYLE
384,SPY,C01_US_BROAD_STYLE
384,USO,C06_REAL_ASSETS
384,VGSH,C05_BONDS_CASH_CREDIT
384,XBI,C02_US_SECTOR_THEME
384,XLB,C02_US_SECTOR_THEME
385,AAXJ,C04_EMERGING
385,DBB,C06_REAL_ASSETS
385,DBC,C06_REAL_ASSETS
385,EDV,C05_BONDS_CASH_CREDIT
385,EFA,C03_DEVELOPED_GLOBAL
385,EPI,C04_EMERGING
385,EWI,C03_DEVELOPED_GLOBAL
385,EWL,C03_DEVELOPED_GLOBAL
385,HYG,C05_BONDS_CASH_CREDIT
385,IEFA,C03_DEVELOPED_GLOBAL
385,IEMG,C04_EMERGING
385,IWD,C01_US_BROAD_STYLE
385,MCHI,C04_EMERGING
385,MDY,C01_US_BROAD_STYLE
385,RWX,C06_REAL_ASSETS
385,SOXX,C02_US_SECTOR_THEME
385,SPLV,C01_US_BROAD_STYLE
385,TAN,C02_US_SECTOR_THEME
385,UNG,C06_REAL_ASSETS
385,VCIT,C05_BONDS_CASH_CREDIT
385,VCSH,C05_BONDS_CASH_CREDIT
385,VO,C01_US_BROAD_STYLE
385,XLB,C02_US_SECTOR_THEME
385,XLY,C02_US_SECTOR_THEME
386,ARGT,C04_EMERGING
386,DBB,C06_REAL_ASSETS
386,EFA,C03_DEVELOPED_GLOBAL
386,EIRL,C03_DEVELOPED_GLOBAL
386,EWD,C03_DEVELOPED_GLOBAL
386,EWZ,C04_EMERGING
386,FXI,C04_EMERGING
386,GDX,C06_REAL_ASSETS
386,IBB,C02_US_SECTOR_THEME
386,IEFA,C03_DEVELOPED_GLOBAL
386,IEI,C05_BONDS_CASH_CREDIT
386,IJR,C01_US_BROAD_STYLE
386,IYR,C06_REAL_ASSETS
386,KWEB,C04_EMERGING
386,LQD,C05_BONDS_CASH_CREDIT
386,MBB,C05_BONDS_CASH_CREDIT
386,PALL,C06_REAL_ASSETS
386,SPY,C01_US_BROAD_STYLE
386,TIP,C05_BONDS_CASH_CREDIT
386,VB,C01_US_BROAD_STYLE
386,VTI,C01_US_BROAD_STYLE
386,XLB,C02_US_SECTOR_THEME
386,XLP,C02_US_SECTOR_THEME
386,XRT,C02_US_SECTOR_THEME
387,ANGL,C05_BONDS_CASH_CREDIT
387,BND,C05_BONDS_CASH_CREDIT
387,DBA,C06_REAL_ASSETS
387,DIA,C01_US_BROAD_STYLE
387,EPHE,C04_EMERGING
387,EWH,C03_DEVELOPED_GLOBAL
387,EWL,C03_DEVELOPED_GLOBAL
387,EWU,C03_DEVELOPED_GLOBAL
387,EWZ,C04_EMERGING
387,GDXJ,C06_REAL_ASSETS
387,HDV,C01_US_BROAD_STYLE
387,IAU,C06_REAL_ASSETS
387,IGV,C02_US_SECTOR_THEME
387,INDA,C04_EMERGING
387,ITA,C02_US_SECTOR_THEME
387,IWN,C01_US_BROAD_STYLE
387,JNK,C05_BONDS_CASH_CREDIT
387,KBE,C02_US_SECTOR_THEME
387,MCHI,C04_EMERGING
387,VCSH,C05_BONDS_CASH_CREDIT
387,VEU,C03_DEVELOPED_GLOBAL
387,VNQ,C06_REAL_ASSETS
387,VTI,C01_US_BROAD_STYLE
387,XLE,C02_US_SECTOR_THEME
388,CORN,C06_REAL_ASSETS
388,DGS,C04_EMERGING
388,EPHE,C04_EMERGING
388,EPP,C03_DEVELOPED_GLOBAL
388,EWC,C03_DEVELOPED_GLOBAL
388,EWP,C03_DEVELOPED_GLOBAL
388,FDN,C02_US_SECTOR_THEME
388,IAU,C06_REAL_ASSETS
388,IEFA,C03_DEVELOPED_GLOBAL
388,IEI,C05_BONDS_CASH_CREDIT
388,IWD,C01_US_BROAD_STYLE
388,IWM,C01_US_BROAD_STYLE
388,LQD,C05_BONDS_CASH_CREDIT
388,MUB,C05_BONDS_CASH_CREDIT
388,SCHB,C01_US_BROAD_STYLE
388,SLV,C06_REAL_ASSETS
388,THD,C04_EMERGING
388,VB,C01_US_BROAD_STYLE
388,VGSH,C05_BONDS_CASH_CREDIT
388,VWO,C04_EMERGING
388,WOOD,C06_REAL_ASSETS
388,XBI,C02_US_SECTOR_THEME
388,XLF,C02_US_SECTOR_THEME
388,XRT,C02_US_SECTOR_THEME
389,AGG,C05_BONDS_CASH_CREDIT
389,DBO,C06_REAL_ASSETS
389,EPI,C04_EMERGING
389,EWI,C03_DEVELOPED_GLOBAL
389,EWJ,C03_DEVELOPED_GLOBAL
389,EWP,C03_DEVELOPED_GLOBAL
389,FXI,C04_EMERGING
389,HACK,C02_US_SECTOR_THEME
389,IBB,C02_US_SECTOR_THEME
389,IEMG,C04_EMERGING
389,KWEB,C04_EMERGING
389,SCHX,C01_US_BROAD_STYLE
389,SLV,C06_REAL_ASSETS
389,SOXX,C02_US_SECTOR_THEME
389,TLT,C05_BONDS_CASH_CREDIT
389,UNG,C06_REAL_ASSETS
389,USL,C06_REAL_ASSETS
389,VCIT,C05_BONDS_CASH_CREDIT
389,VCSH,C05_BONDS_CASH_CREDIT
389,VGK,C03_DEVELOPED_GLOBAL
389,VO,C01_US_BROAD_STYLE
389,VTI,C01_US_BROAD_STYLE
389,VTV,C01_US_BROAD_STYLE
389,XLF,C02_US_SECTOR_THEME
390,BNDX,C05_BONDS_CASH_CREDIT
390,COMT,C06_REAL_ASSETS
390,DBA,C06_REAL_ASSETS
390,EFA,C03_DEVELOPED_GLOBAL
390,EIS,C03_DEVELOPED_GLOBAL
390,EWI,C03_DEVELOPED_GLOBAL
390,EWM,C04_EMERGING
390,EWY,C04_EMERGING
390,GDX,C06_REAL_ASSETS
390,INDA,C04_EMERGING
390,LQD,C05_BONDS_CASH_CREDIT
390,MTUM,C01_US_BROAD_STYLE
390,SCHD,C01_US_BROAD_STYLE
390,SPLV,C01_US_BROAD_STYLE
390,TAN,C02_US_SECTOR_THEME
390,VB,C01_US_BROAD_STYLE
390,VCIT,C05_BONDS_CASH_CREDIT
390,VEA,C03_DEVELOPED_GLOBAL
390,VGIT,C05_BONDS_CASH_CREDIT
390,VWO,C04_EMERGING
390,WOOD,C06_REAL_ASSETS
390,XLB,C02_US_SECTOR_THEME
390,XLV,C02_US_SECTOR_THEME
390,XLY,C02_US_SECTOR_THEME
391,DBC,C06_REAL_ASSETS
391,DBO,C06_REAL_ASSETS
391,EPHE,C04_EMERGING
391,EWC,C03_DEVELOPED_GLOBAL
391,EWG,C03_DEVELOPED_GLOBAL
391,EWL,C03_DEVELOPED_GLOBAL
391,HACK,C02_US_SECTOR_THEME
391,HDV,C01_US_BROAD_STYLE
391,IEI,C05_BONDS_CASH_CREDIT
391,IJR,C01_US_BROAD_STYLE
391,KBE,C02_US_SECTOR_THEME
391,KWEB,C04_EMERGING
391,MDY,C01_US_BROAD_STYLE
391,SCHE,C04_EMERGING
391,SHV,C05_BONDS_CASH_CREDIT
391,SLV,C06_REAL_ASSETS
391,SPLV,C01_US_BROAD_STYLE
391,VCIT,C05_BONDS_CASH_CREDIT
391,VCSH,C05_BONDS_CASH_CREDIT
391,VEU,C03_DEVELOPED_GLOBAL
391,VNQ,C06_REAL_ASSETS
391,VWO,C04_EMERGING
391,XBI,C02_US_SECTOR_THEME
391,XRT,C02_US_SECTOR_THEME
392,AGG,C05_BONDS_CASH_CREDIT
392,BND,C05_BONDS_CASH_CREDIT
392,COMT,C06_REAL_ASSETS
392,EPHE,C04_EMERGING
392,EWH,C03_DEVELOPED_GLOBAL
392,EWS,C04_EMERGING
392,EWU,C03_DEVELOPED_GLOBAL
392,IAU,C06_REAL_ASSETS
392,IBB,C02_US_SECTOR_THEME
392,IEI,C05_BONDS_CASH_CREDIT
392,IGV,C02_US_SECTOR_THEME
392,IJH,C01_US_BROAD_STYLE
392,IJR,C01_US_BROAD_STYLE
392,IWF,C01_US_BROAD_STYLE
392,KWEB,C04_EMERGING
392,PALL,C06_REAL_ASSETS
392,QUAL,C01_US_BROAD_STYLE
392,SMH,C02_US_SECTOR_THEME
392,USL,C06_REAL_ASSETS
392,VCSH,C05_BONDS_CASH_CREDIT
392,VEA,C03_DEVELOPED_GLOBAL
392,VGK,C03_DEVELOPED_GLOBAL
392,VWO,C04_EMERGING
392,XLK,C02_US_SECTOR_THEME
393,AAXJ,C04_EMERGING
393,ASHR,C04_EMERGING
393,COMT,C06_REAL_ASSETS
393,DBC,C06_REAL_ASSETS
393,DBO,C06_REAL_ASSETS
393,EIS,C03_DEVELOPED_GLOBAL
393,EPOL,C03_DEVELOPED_GLOBAL
393,EWN,C03_DEVELOPED_GLOBAL
393,EWO,C03_DEVELOPED_GLOBAL
393,EWS,C04_EMERGING
393,EWZ,C04_EMERGING
393,HACK,C02_US_SECTOR_THEME
393,IAU,C06_REAL_ASSETS
393,IEI,C05_BONDS_CASH_CREDIT
393,IWF,C01_US_BROAD_STYLE
393,IWN,C01_US_BROAD_STYLE
393,JNK,C05_BONDS_CASH_CREDIT
393,MBB,C05_BONDS_CASH_CREDIT
393,QUAL,C01_US_BROAD_STYLE
393,SMH,C02_US_SECTOR_THEME
393,VGLT,C05_BONDS_CASH_CREDIT
393,VTI,C01_US_BROAD_STYLE
393,XLF,C02_US_SECTOR_THEME
393,XLY,C02_US_SECTOR_THEME
394,AAXJ,C04_EMERGING
394,AGG,C05_BONDS_CASH_CREDIT
394,BIL,C05_BONDS_CASH_CREDIT
394,CORN,C06_REAL_ASSETS
394,DEM,C04_EMERGING
394,EFA,C03_DEVELOPED_GLOBAL
394,EIRL,C03_DEVELOPED_GLOBAL
394,EWQ,C03_DEVELOPED_GLOBAL
394,EZA,C04_EMERGING
394,GDXJ,C06_REAL_ASSETS
394,IAU,C06_REAL_ASSETS
394,IEFA,C03_DEVELOPED_GLOBAL
394,IGV,C02_US_SECTOR_THEME
394,MTUM,C01_US_BROAD_STYLE
394,SCHD,C01_US_BROAD_STYLE
394,SHV,C05_BONDS_CASH_CREDIT
394,SPY,C01_US_BROAD_STYLE
394,TAN,C02_US_SECTOR_THEME
394,TUR,C04_EMERGING
394,URA,C06_REAL_ASSETS
394,VCSH,C05_BONDS_CASH_CREDIT
394,VO,C01_US_BROAD_STYLE
394,XBI,C02_US_SECTOR_THEME
394,XLE,C02_US_SECTOR_THEME
395,ACWI,C03_DEVELOPED_GLOBAL
395,ASHR,C04_EMERGING
395,BNDX,C05_BONDS_CASH_CREDIT
395,COMT,C06_REAL_ASSETS
395,DGRO,C01_US_BROAD_STYLE
395,EIS,C03_DEVELOPED_GLOBAL
395,EWA,C03_DEVELOPED_GLOBAL
395,EWM,C04_EMERGING
395,EWU,C03_DEVELOPED_GLOBAL
395,EWY,C04_EMERGING
395,EWZ,C04_EMERGING
395,GSG,C06_REAL_ASSETS
395,HACK,C02_US_SECTOR_THEME
395,ICLN,C02_US_SECTOR_THEME
395,IEI,C05_BONDS_CASH_CREDIT
395,ITA,C02_US_SECTOR_THEME
395,IWD,C01_US_BROAD_STYLE
395,JNK,C05_BONDS_CASH_CREDIT
395,RSP,C01_US_BROAD_STYLE
395,RWO,C06_REAL_ASSETS
395,SCHB,C01_US_BROAD_STYLE
395,SCHP,C05_BONDS_CASH_CREDIT
395,URA,C06_REAL_ASSETS
395,XLV,C02_US_SECTOR_THEME
396,DBC,C06_REAL_ASSETS
396,EDV,C05_BONDS_CASH_CREDIT
396,EFA,C03_DEVELOPED_GLOBAL
396,ENZL,C03_DEVELOPED_GLOBAL
396,EPI,C04_EMERGING
396,EPP,C03_DEVELOPED_GLOBAL
396,EWC,C03_DEVELOPED_GLOBAL
396,EWT,C04_EMERGING
396,EWZ,C04_EMERGING
396,GSG,C06_REAL_ASSETS
396,IAU,C06_REAL_ASSETS
396,IHI,C02_US_SECTOR_THEME
396,KBE,C02_US_SECTOR_THEME
396,LQD,C05_BONDS_CASH_CREDIT
396,MUB,C05_BONDS_CASH_CREDIT
396,PALL,C06_REAL_ASSETS
396,QQQ,C01_US_BROAD_STYLE
396,SCHX,C01_US_BROAD_STYLE
396,SPLV,C01_US_BROAD_STYLE
396,THD,C04_EMERGING
396,VGLT,C05_BONDS_CASH_CREDIT
396,VTI,C01_US_BROAD_STYLE
396,XLB,C02_US_SECTOR_THEME
396,XLE,C02_US_SECTOR_THEME
397,AAXJ,C04_EMERGING
397,BNO,C06_REAL_ASSETS
397,DGRO,C01_US_BROAD_STYLE
397,DIA,C01_US_BROAD_STYLE
397,EIRL,C03_DEVELOPED_GLOBAL
397,EPI,C04_EMERGING
397,EPOL,C03_DEVELOPED_GLOBAL
397,EWK,C03_DEVELOPED_GLOBAL
397,EWL,C03_DEVELOPED_GLOBAL
397,HYG,C05_BONDS_CASH_CREDIT
397,LQD,C05_BONDS_CASH_CREDIT
397,MCHI,C04_EMERGING
397,MTUM,C01_US_BROAD_STYLE
397,RWO,C06_REAL_ASSETS
397,SMH,C02_US_SECTOR_THEME
397,TAN,C02_US_SECTOR_THEME
397,THD,C04_EMERGING
397,URA,C06_REAL_ASSETS
397,VCIT,C05_BONDS_CASH_CREDIT
397,VGLT,C05_BONDS_CASH_CREDIT
397,VO,C01_US_BROAD_STYLE
397,WOOD,C06_REAL_ASSETS
397,XLE,C02_US_SECTOR_THEME
397,XLY,C02_US_SECTOR_THEME
398,ASHR,C04_EMERGING
398,BIL,C05_BONDS_CASH_CREDIT
398,CPER,C06_REAL_ASSETS
398,EEM,C04_EMERGING
398,EIS,C03_DEVELOPED_GLOBAL
398,ENZL,C03_DEVELOPED_GLOBAL
398,EWP,C03_DEVELOPED_GLOBAL
